0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.366197723675813824e-01
0.000000000000000000e+00 -3.183098861837906912e-01
0.000000000000000000e+00 2.122065907891937941e-01
0.000000000000000000e+00 -1.591549430918953456e-01
0.000000000000000000e+00 1.273239544735162709e-01
0.000000000000000000e+00 -1.061032953945968971e-01
0.000000000000000000e+00 9.094568176679733440e-02
0.000000000000000000e+00 -7.957747154594767280e-02
0.000000000000000000e+00 7.073553026306460267e-02
0.000000000000000000e+00 -6.366197723675813547e-02
0.000000000000000000e+00 5.787452476068922352e-02
0.000000000000000000e+00 -5.305164769729844854e-02
0.000000000000000000e+00 4.897075172058317633e-02
0.000000000000000000e+00 -4.547284088339866720e-02
0.000000000000000000e+00 4.244131815783876160e-02
0.000000000000000000e+00 -3.978873577297383640e-02
0.000000000000000000e+00 3.744822190397537054e-02
0.000000000000000000e+00 -3.536776513153230134e-02
0.000000000000000000e+00 3.350630380882007459e-02
0.000000000000000000e+00 -3.183098861837906773e-02
0.000000000000000000e+00 3.031522725559911147e-02
0.000000000000000000e+00 -2.893726238034461176e-02
0.000000000000000000e+00 2.767912053772093178e-02
0.000000000000000000e+00 -2.652582384864922427e-02
0.000000000000000000e+00 2.546479089470325349e-02
0.000000000000000000e+00 -2.448537586029158816e-02
0.000000000000000000e+00 2.357851008768820089e-02
0.000000000000000000e+00 -2.273642044169933360e-02
0.000000000000000000e+00 2.195240594370970189e-02
0.000000000000000000e+00 -2.122065907891938080e-02
0.000000000000000000e+00 2.053612168927682058e-02
0.000000000000000000e+00 -1.989436788648691820e-02
0.000000000000000000e+00 1.929150825356307219e-02
0.000000000000000000e+00 -1.872411095198768527e-02
0.000000000000000000e+00 1.818913635335946827e-02
0.000000000000000000e+00 -1.768388256576615067e-02
0.000000000000000000e+00 1.720593979371841387e-02
0.000000000000000000e+00 -1.675315190441003729e-02
0.000000000000000000e+00 1.632358390686106109e-02
0.000000000000000000e+00 -1.591549430918953387e-02
0.000000000000000000e+00 1.552731152116052296e-02
0.000000000000000000e+00 -1.515761362779955573e-02
0.000000000000000000e+00 1.480511098529259037e-02
0.000000000000000000e+00 -1.446863119017230588e-02
0.000000000000000000e+00 1.414710605261291880e-02
0.000000000000000000e+00 -1.383956026886046589e-02
0.000000000000000000e+00 1.354510153973577206e-02
0.000000000000000000e+00 -1.326291192432461213e-02
0.000000000000000000e+00 1.299224025239962069e-02
0.000000000000000000e+00 -1.273239544735162675e-02
0.000000000000000000e+00 1.248274063465845858e-02
0.000000000000000000e+00 -1.224268793014579408e-02
0.000000000000000000e+00 1.201169381825625132e-02
0.000000000000000000e+00 -1.178925504384410045e-02
0.000000000000000000e+00 1.157490495213784297e-02
0.000000000000000000e+00 -1.136821022084966680e-02
0.000000000000000000e+00 1.116876793627335877e-02
0.000000000000000000e+00 -1.097620297185485094e-02
0.000000000000000000e+00 1.079016563334883778e-02
0.000000000000000000e+00 -1.061032953945969040e-02
0.000000000000000000e+00 1.043638971094395726e-02
0.000000000000000000e+00 -1.026806084463841029e-02
0.000000000000000000e+00 1.010507575186637107e-02
0.000000000000000000e+00 -9.947183943243459101e-03
0.000000000000000000e+00 9.794150344116637694e-03
0.000000000000000000e+00 -9.645754126781536097e-03
0.000000000000000000e+00 9.501787647277333548e-03
0.000000000000000000e+00 -9.362055475993842635e-03
0.000000000000000000e+00 9.226373512573642771e-03
0.000000000000000000e+00 -9.094568176679734134e-03
0.000000000000000000e+00 8.966475667149033726e-03
0.000000000000000000e+00 -8.841941282883075334e-03
0.000000000000000000e+00 8.720818799555909301e-03
0.000000000000000000e+00 -8.602969896859206933e-03
0.000000000000000000e+00 8.488263631567752321e-03
0.000000000000000000e+00 -8.376575952205018646e-03
0.000000000000000000e+00 8.267789251527031189e-03
0.000000000000000000e+00 -8.161791953430530544e-03
0.000000000000000000e+00 8.058478131235207592e-03
0.000000000000000000e+00 -7.957747154594766933e-03
0.000000000000000000e+00 7.859503362562733630e-03
0.000000000000000000e+00 -7.763655760580261481e-03
0.000000000000000000e+00 7.670117739368449879e-03
0.000000000000000000e+00 -7.578806813899777867e-03
0.000000000000000000e+00 7.489644380795074455e-03
0.000000000000000000e+00 -7.402555492646295185e-03
0.000000000000000000e+00 7.317468647903234251e-03
0.000000000000000000e+00 -7.234315595086152940e-03
0.000000000000000000e+00 7.153031150197543438e-03
0.000000000000000000e+00 -7.073553026306459400e-03
0.000000000000000000e+00 6.995821674369026057e-03
0.000000000000000000e+00 -6.919780134430232946e-03
0.000000000000000000e+00 6.845373896425606570e-03
0.000000000000000000e+00 -6.772550769867886032e-03
0.000000000000000000e+00 6.701260761764014397e-03
0.000000000000000000e+00 -6.631455962162306067e-03
0.000000000000000000e+00 6.563090436779189796e-03
0.000000000000000000e+00 -6.496120126199810343e-03
0.000000000000000000e+00 6.430502751187690443e-03
0.000000000000000000e+00 -6.366197723675813373e-03
0.000000000000000000e+00 6.303166063045360402e-03
0.000000000000000000e+00 -6.241370317329229291e-03
0.000000000000000000e+00 6.180774489005644995e-03
0.000000000000000000e+00 -6.121343965072897041e-03
0.000000000000000000e+00 6.063045451119822467e-03
0.000000000000000000e+00 -6.005846909128125660e-03
0.000000000000000000e+00 5.949717498762443005e-03
0.000000000000000000e+00 -5.894627521922050223e-03
0.000000000000000000e+00 5.840548370344783580e-03
0.000000000000000000e+00 -5.787452476068921485e-03
0.000000000000000000e+00 5.735313264572805200e-03
0.000000000000000000e+00 -5.684105110424833400e-03
0.000000000000000000e+00 5.633803295288330841e-03
0.000000000000000000e+00 -5.584383968136679387e-03
0.000000000000000000e+00 5.535824107544185316e-03
0.000000000000000000e+00 -5.488101485927425471e-03
0.000000000000000000e+00 5.441194635620353118e-03
